Subject,Gender,Education05,Income87,Job05,Income05,Weight05,HeightFeet05,HeightInch05,Imagazine,Inewspaper,Ilibrary,MotherEd,FatherEd,FamilyIncome78,Science,Arith,Word,Parag,Number,Coding,Auto,Math,Mechanic,Elec,AFQT,Esteem81_1,Esteem81_2,Esteem81_3,Esteem81_4,Esteem81_5,Esteem81_6,Esteem81_7,Esteem81_8,Esteem81_9,Esteem81_10,Esteem87_1,Esteem87_2,Esteem87_3,Esteem87_4,Esteem87_5,Esteem87_6,Esteem87_7,Esteem87_8,Esteem87_9,Esteem87_10
4695,male,16,35000,1000 TO 1240: Mathematical and Computer Scientists,91500,270,5,11,1,1,1,16,16,22000,25,29,35,13,33,42,18,24,23,18,92.725,2,1,4,1,4,2,2,4,4,4,1,1,4,1,4,2,1,4,4,4
4698,male,16,3000,500 TO 950: Management Related Occupations,108000,195,6,0,1,1,1,14,12,25000,18,26,31,9,45,33,13,18,12,13,69.532,1,1,4,2,4,2,1,4,3,4,1,1,4,1,4,1,2,1,4,4
4699,male,14,32000,"10 TO 430: Executive, Administrative and Managerial Occupations",137000,185,5,8,0,1,1,13,14,25000,19,23,28,12,46,32,21,17,19,16,60.14,1,1,4,1,1,1,1,4,1,1,1,1,4,1,4,1,1,3,4,4
4701,male,12,38500,1000 TO 1240: Mathematical and Computer Scientists,197062,220,5,10,1,1,1,12,16,30000,18,24,24,12,34,46,22,20,20,18,59.027,1,1,4,1,4,1,2,2,2,4,2,2,4,1,4,1,2,4,3,4
4702,male,14,32000,"10 TO 430: Executive, Administrative and Managerial Occupations",100000,195,5,10,1,1,1,10,15,30000,18,27,28,13,49,18,21,23,21,16,85.659,2,2,4,4,4,2,1,4,4,4,2,2,4,2,4,2,2,4,4,4
4704,male,15,10000,"2600 TO 2760: Entertainers and Performers, Sports and Related Workers",5000,190,5,6,1,1,1,11,16,30000,18,16,32,13,49,39,12,16,19,12,66.998,1,1,4,2,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
4707,male,12,25000,"7000 TO 7620: Installation, Maintenance and Repairs Workers",72000,200,6,0,1,1,1,12,14,25000,23,20,28,9,28,38,22,20,22,18,65.045,1,2,3,1,4,2,2,3,3,3,1,1,3,1,4,2,2,3,3,3
4710,male,12,7000,4000 TO 4160: Food Preparation and Serving Related Occupations,15000,220,5,8,1,1,1,10,10,22000,9,11,15,8,36,44,11,8,8,8,13.195,2,2,3,2,3,2,2,3,2,3,2,2,3,2,2,2,3,3,3,3
4711,female,12,15000,"7900 TO 8960: Setters, Operators and Tenders",40000,170,5,4,1,1,1,10,8,22000,12,14,15,5,40,34,8,11,9,3,23.091,2,2,4,2,4,2,2,4,4,4,2,2,4,1,4,1,1,4,4,4
4714,female,12,0,"10 TO 430: Executive, Administrative and Managerial Occupations",45000,160,5,7,1,1,1,10,12,28000,23,19,27,12,46,59,8,14,11,10,64.763,2,2,3,2,3,4,3,1,1,3,2,2,4,2,2,2,2,2,2,3
4716,male,12,15500,3700 TO 3950: Protective Service Occupations,58000,290,6,0,1,1,1,12,12,30000,12,12,8,5,16,34,17,6,17,10,8.573,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,3,3,3
4717,female,14,3500,2200 TO 2340: Teachers,3000,170,5,4,1,1,1,12,12,30000,16,12,26,15,33,60,12,6,11,8,44.228,1,1,4,1,4,2,2,4,4,4,1,1,4,1,4,2,2,4,1,4
4720,male,12,30000,4200 TO 4250: Cleaning and Building Service Occupations,67000,210,5,11,0,1,1,12,9,23500,18,24,27,13,31,51,24,11,18,17,50.743,2,2,3,2,3,2,2,2,3,3,2,2,3,2,3,2,2,3,3,3
4722,male,12,18000,5000 TO 5930: Office and Administrative Support Workers,35000,190,5,9,1,1,1,12,12,25000,15,14,26,14,27,17,21,6,18,18,44.638,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4724,female,12,2500,"7900 TO 8960: Setters, Operators and Tenders",8400,160,5,0,1,1,1,11,16,19000,9,8,15,9,30,42,11,5,2,11,8.594,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,3,2,2,2
4729,male,14,0,5000 TO 5930: Office and Administrative Support Workers,15000,167,5,11,0,1,1,10,10,20000,18,25,29,7,44,52,19,17,17,12,45.692,2,2,3,2,3,1,2,3,3,4,2,2,3,2,3,2,2,3,3,3
4732,male,12,6500,3300 TO 3650: Health Care Technical and Support Occupations,21424,294,6,2,1,1,1,12,10,7662,19,12,24,7,19,27,16,4,9,9,19.224,1,1,3,1,4,2,2,2,4,4,1,2,3,1,4,1,2,4,3,4
4733,female,11,0,4000 TO 4160: Food Preparation and Serving Related Occupations,12000,160,5,7,0,1,1,11,8,7000,16,9,11,8,25,46,6,10,10,7,16.996,1,2,4,3,3,1,1,3,4,4,2,3,3,2,3,2,2,3,2,3
4734,female,12,13000,3300 TO 3650: Health Care Technical and Support Occupations,12000,180,5,8,1,1,0,11,8,16000,13,16,20,8,20,41,14,9,11,8,23.5,2,2,2,2,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2
4738,male,14,35000,6200 TO 6940: Construction Trade and Extraction Workers,75000,200,6,0,1,1,1,10,10,22190,22,28,28,13,40,45,22,11,21,17,59.362,1,1,4,1,4,2,1,3,4,3,1,1,4,1,4,1,1,3,2,4
4742,female,16,0,3300 TO 3650: Health Care Technical and Support Occupations,30000,135,5,5,0,1,1,12,16,24000,24,30,35,15,26,40,19,25,18,16,100,1,2,4,1,4,2,2,4,4,4,2,2,3,2,3,2,2,2,3,3
4746,female,12,120,3700 TO 3950: Protective Service Occupations,36000,135,5,5,1,1,1,9,8,18000,12,11,21,14,34,52,9,10,14,7,44.275,1,1,4,1,4,1,1,3,4,4,2,2,2,2,3,2,2,3,2,3
4747,male,12,0,"7900 TO 8960: Setters, Operators and Tenders",12000,185,5,6,0,1,1,9,8,18000,8,7,19,6,22,32,9,5,14,6,11.038,2,1,3,2,3,1,2,3,3,3,2,2,3,2,3,1,2,2,2,2
4752,male,12,11800,"7000 TO 7620: Installation, Maintenance and Repairs Workers",42000,170,5,11,1,1,1,11,8,12000,21,21,31,9,29,34,22,15,18,14,60.219,1,1,4,1,4,1,1,4,4,4,1,1,4,1,3,2,2,3,3,3
4753,female,16,9000,5000 TO 5930: Office and Administrative Support Workers,33000,172,5,7,1,1,1,16,20,30000,19,29,35,14,47,67,13,18,15,14,89.164,1,1,1,2,3,2,2,3,4,4,2,1,4,2,3,2,2,3,3,3
4754,female,18,23000,"2000 TO 2060: Counselors, Sociala and Religious Workers",67000,150,5,7,1,1,1,16,20,751,21,25,35,14,40,49,15,17,19,15,87.349,1,1,4,1,4,2,2,3,3,4,1,2,4,2,3,2,2,3,3,3
4755,male,12,9800,7700 TO 7750: Production and Operating Workers,54000,205,5,7,1,1,1,12,12,35000,13,22,22,12,31,55,19,14,17,12,56.643,2,2,3,2,3,2,2,3,3,3,1,2,4,2,4,2,2,3,3,3
4756,male,18,20000,"10 TO 430: Executive, Administrative and Managerial Occupations",163271,190,5,10,1,1,1,13,14,32000,25,30,35,15,50,58,17,25,21,16,100,1,2,3,2,3,2,2,3,3,3,1,1,4,1,4,2,2,2,3,3
4759,male,12,21000,7700 TO 7750: Production and Operating Workers,62000,180,5,9,1,1,0,12,12,32000,12,23,27,10,40,50,14,13,12,14,41.732,1,1,4,1,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
4760,male,17,5000,4700 TO 4960: Sales and Related Workers,34000,230,6,1,1,1,1,14,15,23000,23,28,34,13,37,45,20,24,22,19,95.519,1,1,3,1,3,2,2,3,2,3,1,1,4,1,4,1,1,4,4,4
4762,female,12,6000,4000 TO 4160: Food Preparation and Serving Related Occupations,8600,155,5,6,1,1,1,13,12,35000,14,16,25,5,37,51,10,13,7,7,39.656,2,2,3,2,3,2,2,3,3,3,2,1,3,2,3,2,2,3,3,3
4764,male,12,24000,7700 TO 7750: Production and Operating Workers,55000,195,6,0,0,1,1,12,12,27000,17,16,25,11,39,44,18,8,18,9,31.668,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,3,3,3
4765,male,12,0,5000 TO 5930: Office and Administrative Support Workers,70000,210,6,2,1,1,1,12,12,27000,20,22,28,12,25,31,15,17,16,13,66.229,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,3,3,4
4767,male,19,22000,2800 TO 2960: Media and Communications Workers,40000,220,6,0,1,1,1,12,12,13000,25,29,35,15,36,50,25,25,24,18,100,1,1,3,1,3,1,2,3,3,4,1,1,4,2,4,1,1,4,3,4
4768,female,13,10000,"10 TO 430: Executive, Administrative and Managerial Occupations",30000,125,5,4,1,1,1,12,12,13500,21,26,32,15,47,64,17,21,17,17,88.406,2,2,4,2,1,2,2,4,4,4,2,2,3,2,3,2,2,2,2,3
4770,male,12,10000,9000 TO 9750: Transportation and Material Moving Workers,31000,190,6,2,1,1,1,12,10,16000,13,23,21,10,32,48,21,18,20,13,56.987,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4772,female,12,0,5000 TO 5930: Office and Administrative Support Workers,24000,175,5,4,0,1,1,12,12,20667,19,21,28,8,40,58,9,14,13,9,45.131,1,1,4,1,4,1,1,4,4,4,2,2,4,2,4,2,2,4,4,4
4774,female,12,12500,5000 TO 5930: Office and Administrative Support Workers,4800,113,5,2,1,1,0,12,12,6000,16,15,31,12,44,65,5,10,9,11,44.272,2,2,3,2,4,2,2,2,2,3,2,2,3,2,3,2,2,2,3,3
4776,male,12,5000,"7900 TO 8960: Setters, Operators and Tenders",41000,215,5,11,0,1,0,10,8,8000,16,13,18,7,28,32,11,3,12,4,11.451,1,2,3,1,3,2,2,2,3,3,2,2,3,2,3,2,2,3,3,3
4777,female,12,1400,5000 TO 5930: Office and Administrative Support Workers,22000,140,5,5,1,1,1,12,8,25000,16,12,26,9,39,45,12,9,11,7,34.099,2,2,4,1,4,2,3,3,3,3,2,2,3,2,2,2,2,3,2,2
4778,female,12,10000,500 TO 950: Management Related Occupations,26000,165,5,5,0,1,1,12,9,24500,14,7,18,8,21,40,10,13,5,8,29.236,2,2,3,3,3,3,3,2,2,2,2,2,3,2,3,2,2,3,3,3
4779,male,12,1300,9000 TO 9750: Transportation and Material Moving Workers,27000,190,5,9,0,0,1,6,4,21000,7,12,10,2,14,13,11,10,4,1,16.44,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4780,female,12,11000,7700 TO 7750: Production and Operating Workers,25000,165,5,4,1,1,1,12,12,16580,14,13,22,12,49,58,7,10,15,4,34.125,1,1,4,2,4,1,1,3,2,4,2,2,3,2,3,2,2,2,2,3
4788,male,12,20000,3700 TO 3950: Protective Service Occupations,66000,210,5,10,1,1,1,12,12,28000,14,21,19,13,50,56,11,9,14,7,43.564,2,2,3,2,3,2,2,3,3,3,1,2,3,2,3,2,2,3,3,3
4790,female,12,7000,5000 TO 5930: Office and Administrative Support Workers,13000,135,5,5,1,1,1,12,12,28000,12,14,19,9,44,52,8,4,7,7,44.281,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,4,4
4793,male,16,22700,"10 TO 430: Executive, Administrative and Managerial Occupations",115000,207,6,2,1,1,1,12,12,15000,20,28,30,14,37,51,18,22,17,13,86.859,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,2,4,1,4
4795,female,16,2000,1000 TO 1240: Mathematical and Computer Scientists,70000,210,5,4,1,1,1,12,12,24000,23,26,29,12,41,58,17,25,19,13,89.109,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,2,2,3,3
4798,female,19,6500,1000 TO 1240: Mathematical and Computer Scientists,90000,145,5,8,1,1,1,12,10,22400,20,30,33,14,46,68,15,18,20,16,90.344,2,1,4,1,4,2,2,3,4,4,1,1,4,1,4,2,2,2,3,4
4799,male,19,1500,"10 TO 430: Executive, Administrative and Managerial Occupations",40500,250,5,10,1,1,1,12,8,27000,25,30,34,14,28,38,19,20,19,18,93.854,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,4,4,4
4803,female,13,39000,"2400 TO 2550: Education, Training and Library Workers",19000,240,5,7,1,1,0,12,12,20000,15,27,31,12,48,61,9,21,11,14,82.637,2,2,3,2,3,2,2,3,3,3,2,2,3,2,4,2,2,3,3,3
4804,female,12,10000,"10 TO 430: Executive, Administrative and Managerial Occupations",12000,195,5,10,1,1,1,12,12,50000,13,15,24,12,43,64,13,14,13,9,53.937,2,2,3,1,4,2,1,1,3,4,2,2,2,2,3,2,2,3,3,3
4805,male,15,8000,4700 TO 4960: Sales and Related Workers,90000,205,6,1,1,1,1,12,8,38000,19,27,27,12,38,56,22,18,17,15,61.977,1,1,4,1,4,1,1,3,3,3,1,2,3,1,4,2,2,3,3,4
4810,female,13,0,5000 TO 5930: Office and Administrative Support Workers,50000,150,5,1,0,0,0,12,12,3600,17,28,34,12,50,81,19,19,18,12,74.194,2,2,3,1,3,2,2,3,3,3,2,2,3,2,3,2,2,2,3,3
4812,female,16,30000,"10 TO 430: Executive, Administrative and Managerial Occupations",80000,185,5,8,0,1,1,12,16,25000,20,30,34,14,50,84,16,24,21,16,98.187,2,2,3,2,3,2,2,3,2,2,1,1,4,1,4,2,2,2,2,2
4813,male,14,14000,9000 TO 9750: Transportation and Material Moving Workers,74000,195,6,6,1,1,1,16,16,15000,16,17,30,11,34,15,16,10,17,12,62.75,1,1,4,1,4,2,1,4,3,4,1,1,4,1,4,2,2,4,3,4
4815,female,14,12000,3000 TO 3260: Health Diagnosing and Treating Practitioners,58000,105,5,0,1,1,1,12,8,10000,18,25,33,15,50,55,10,22,15,14,90.394,1,1,4,2,4,2,1,4,3,4,1,1,4,1,4,1,1,4,2,4
4817,female,12,-1,3300 TO 3650: Health Care Technical and Support Occupations,35000,140,5,8,1,1,1,12,13,20000,17,17,32,14,34,50,11,9,12,14,60.664,2,2,3,2,3,2,2,3,2,2,1,1,4,1,4,1,1,4,4,4
4818,male,12,10000,5000 TO 5930: Office and Administrative Support Workers,21000,135,5,8,1,1,1,12,12,15000,18,28,33,13,44,68,10,18,10,9,81.962,2,2,2,2,3,2,3,2,3,4,2,1,4,2,3,2,2,2,2,3
4820,female,16,2000,"10 TO 430: Executive, Administrative and Managerial Occupations",25000,180,5,2,0,1,1,14,8,21000,24,18,34,13,23,45,14,19,20,17,79.014,2,2,4,1,4,1,1,4,3,3,1,1,4,1,4,2,2,3,2,3
4822,female,12,15000,4700 TO 4960: Sales and Related Workers,30775,180,5,5,1,1,1,8,10,22700,17,22,30,11,41,45,16,9,10,14,44.296,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,4,3,4
4825,male,14,18000,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",42000,190,5,10,1,1,1,12,12,29000,25,26,32,15,48,55,25,22,23,19,81.855,1,1,4,1,4,2,2,3,4,4,1,1,4,2,3,2,2,3,3,3
4826,female,18,0,2200 TO 2340: Teachers,57000,125,5,7,1,1,1,12,12,29000,17,20,32,13,49,73,13,15,16,12,71.626,1,1,4,1,4,2,1,3,3,4,1,1,4,1,4,1,1,3,3,4
4828,male,16,15000,500 TO 950: Management Related Occupations,66768,250,5,11,1,1,1,13,17,26000,18,24,31,15,34,54,18,22,18,18,83.353,2,2,3,2,3,2,2,2,3,3,1,1,4,1,4,2,1,3,4,4
4829,male,16,0,"10 TO 430: Executive, Administrative and Managerial Occupations",126000,165,5,11,1,1,1,13,18,26000,21,27,32,14,38,45,23,20,20,19,90.563,1,1,3,1,3,2,2,3,3,3,1,1,4,1,4,2,1,3,3,4
4830,male,16,0,"10 TO 430: Executive, Administrative and Managerial Occupations",344856,185,5,10,1,1,1,13,16,26000,16,30,31,13,36,50,16,24,17,16,93.01,2,2,3,2,3,2,2,3,3,3,1,1,4,2,4,2,2,3,2,3
4831,male,18,0,"2000 TO 2060: Counselors, Sociala and Religious Workers",54500,170,5,11,1,1,0,13,16,26000,18,26,33,15,28,39,14,23,17,17,95.503,1,1,4,1,4,1,1,4,4,4,1,1,4,2,4,1,1,4,2,3
4832,male,14,12200,"10 TO 430: Executive, Administrative and Managerial Occupations",57000,168,5,10,1,1,0,9,12,10000,20,28,30,12,48,61,23,25,22,17,77.854,1,1,3,1,4,1,1,1,4,4,1,1,3,1,3,2,2,3,4,4
4834,male,16,0,"10 TO 430: Executive, Administrative and Managerial Occupations",80000,190,6,0,1,1,1,12,12,20000,18,13,32,14,26,38,20,6,23,15,56.188,1,1,3,1,4,2,2,4,4,4,2,2,3,2,3,2,2,3,2,3
4839,female,13,0,5000 TO 5930: Office and Administrative Support Workers,14000,200,5,3,1,0,1,14,12,18000,16,14,28,13,31,49,5,14,11,6,62.465,2,2,3,2,3,2,2,2,3,2,2,2,4,2,4,2,2,2,2,2
4840,male,15,2500,6200 TO 6940: Construction Trade and Extraction Workers,24226,194,5,11,1,1,0,12,10,7600,18,27,30,12,42,57,15,25,18,14,84.43,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4842,female,18,0,2200 TO 2340: Teachers,37000,135,5,2,1,1,1,12,13,25000,14,21,27,8,47,77,14,13,13,5,55.403,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4843,male,16,0,5000 TO 5930: Office and Administrative Support Workers,45000,225,6,0,0,1,1,11,12,10000,17,17,25,12,29,42,17,9,14,15,54.678,1,1,4,1,4,1,2,4,4,4,2,2,4,2,4,2,2,3,3,4
4844,female,14,8000,4700 TO 4960: Sales and Related Workers,6000,130,5,6,1,1,0,12,12,22000,13,9,18,9,33,45,7,11,13,8,30.696,1,1,4,1,3,1,2,3,3,3,1,2,4,1,4,2,2,4,3,4
4849,female,12,4200,9000 TO 9750: Transportation and Material Moving Workers,20000,160,5,10,1,1,1,12,10,14000,13,15,29,9,31,24,11,8,10,10,44.859,2,2,3,2,3,3,3,2,2,3,2,2,3,2,3,2,2,3,3,3
4856,male,14,15200,"10 TO 430: Executive, Administrative and Managerial Occupations",60000,204,6,0,1,1,1,12,12,23800,22,25,30,13,46,54,19,16,19,12,72.897,2,2,3,2,3,2,2,3,3,3,2,2,4,2,4,2,2,3,3,3
4858,male,12,59387,"7000 TO 7620: Installation, Maintenance and Repairs Workers",64000,205,6,2,1,1,1,12,12,24000,19,24,31,13,50,54,23,18,18,16,75.431,2,2,4,2,4,2,2,2,3,4,2,2,3,2,3,2,2,3,3,3
4859,male,14,12000,6200 TO 6940: Construction Trade and Extraction Workers,36000,190,6,1,0,1,1,12,12,22500,20,27,33,15,39,51,22,24,20,20,91.95,1,1,4,1,3,2,2,3,4,4,1,1,3,2,3,2,2,3,3,4
4862,male,13,0,4200 TO 4250: Cleaning and Building Service Occupations,39000,200,5,11,1,1,1,12,12,22500,18,27,32,13,41,49,19,21,17,9,92.938,1,1,1,1,1,1,1,1,1,1,2,2,4,2,3,2,2,3,3,3
4864,female,12,2000,3300 TO 3650: Health Care Technical and Support Occupations,8575,190,5,3,1,1,1,9,9,26300,13,11,29,10,34,53,13,10,11,10,41.211,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4865,female,15,9000,"10 TO 430: Executive, Administrative and Managerial Occupations",25000,160,5,1,1,1,1,9,9,26300,13,19,26,12,34,42,11,16,10,8,69.395,2,2,3,2,3,2,2,3,3,3,1,1,4,1,4,1,1,4,2,4
4870,female,18,6000,6200 TO 6940: Construction Trade and Extraction Workers,6000,130,5,1,1,1,1,12,12,35000,23,18,34,13,40,57,9,19,20,15,81.774,1,1,4,1,3,1,3,3,2,4,1,1,4,2,3,2,2,3,3,4
4871,female,16,18000,5000 TO 5930: Office and Administrative Support Workers,34000,108,5,4,1,1,1,12,12,17000,19,30,34,14,45,58,15,25,18,15,95.394,1,1,4,1,4,1,2,4,4,4,1,1,4,2,4,2,2,3,3,4
4872,female,17,600,2200 TO 2340: Teachers,56000,165,5,6,1,1,1,12,13,17000,10,10,18,9,33,35,4,9,12,7,28.043,2,2,4,2,3,2,2,3,2,3,1,2,3,1,3,1,2,4,3,3
4873,female,16,23000,3000 TO 3260: Health Diagnosing and Treating Practitioners,55000,130,5,2,1,1,1,12,12,12000,20,29,31,14,39,53,15,25,17,13,89.918,1,1,4,1,4,2,2,2,3,4,1,1,4,1,4,2,1,3,3,3
4876,female,12,1169,5000 TO 5930: Office and Administrative Support Workers,35000,190,5,5,1,1,1,12,12,25000,16,22,25,15,37,48,16,16,16,11,67.661,2,1,4,1,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
4879,male,12,27000,5000 TO 5930: Office and Administrative Support Workers,26500,165,6,1,1,1,1,11,14,3200,20,20,33,14,37,28,23,16,23,18,65.964,1,1,4,1,4,1,1,4,4,4,1,1,3,1,3,2,2,3,3,3
4880,female,14,13600,5000 TO 5930: Office and Administrative Support Workers,27000,160,5,9,1,1,1,12,9,17000,17,19,31,9,36,69,8,17,11,11,53.053,1,2,4,2,4,2,2,3,3,3,1,1,3,1,3,1,1,3,3,3
4881,male,14,21000,500 TO 950: Management Related Occupations,80000,175,5,10,1,1,1,12,14,12000,22,26,29,14,48,67,24,19,21,17,66.586,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,3,2,3,2,3
4883,male,13,7500,4000 TO 4160: Food Preparation and Serving Related Occupations,47000,185,5,8,1,1,1,12,12,9556,17,25,25,12,49,63,21,14,18,17,50.386,1,1,4,1,4,1,1,4,3,3,2,2,3,2,3,2,2,3,3,4
4884,male,12,18000,6200 TO 6940: Construction Trade and Extraction Workers,33000,215,6,0,0,1,1,12,11,1100,22,28,33,11,46,56,25,15,23,16,67.232,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
4888,male,12,22000,500 TO 950: Management Related Occupations,38083,218,6,2,1,1,0,13,13,14000,19,19,34,10,27,44,24,12,24,17,57.352,1,1,4,1,4,1,1,4,4,4,1,1,3,1,4,1,1,4,4,4
4889,male,14,15000,"7000 TO 7620: Installation, Maintenance and Repairs Workers",65000,235,5,11,1,1,1,12,16,13000,17,25,34,13,38,42,24,17,22,18,78.181,1,1,3,1,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
4890,female,13,11000,5000 TO 5930: Office and Administrative Support Workers,22000,140,5,3,1,1,1,16,12,15000,17,18,26,13,50,56,13,7,15,11,38.555,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
4892,male,16,59387,"10 TO 430: Executive, Administrative and Managerial Occupations",72000,185,5,9,1,1,1,12,16,16000,20,25,29,11,39,53,19,12,21,16,56.759,2,2,4,2,4,2,2,4,4,4,1,1,3,1,4,2,1,4,4,4
4894,male,16,17000,4700 TO 4960: Sales and Related Workers,81000,230,6,2,1,1,1,12,12,8383,22,23,30,12,43,59,20,21,22,14,77.629,1,1,3,1,3,1,1,3,3,3,1,1,4,1,4,1,1,4,4,4
4896,male,16,29700,"1300 TO 1560: Engineers, Architects, Surveyers, Engineering and Related Technicians",90000,230,6,2,1,1,1,12,14,20000,24,30,29,14,47,65,24,25,22,17,80.642,1,1,4,2,3,1,1,3,4,4,1,1,4,2,4,1,1,3,4,4
4899,female,14,3500,"7900 TO 8960: Setters, Operators and Tenders",20000,115,5,7,1,0,0,8,12,15000,16,6,19,6,27,43,7,10,12,6,15.864,1,2,4,2,4,2,2,3,4,4,2,2,3,1,3,2,2,3,3,3
4900,male,12,13000,"7900 TO 8960: Setters, Operators and Tenders",50000,195,5,10,1,0,0,12,7,29233,18,20,30,13,27,44,23,14,22,18,55.398,2,2,3,2,3,2,2,3,3,3,2,2,4,1,4,1,2,4,4,4
4901,male,11,19000,7700 TO 7750: Production and Operating Workers,32000,180,5,9,0,0,0,12,8,29233,13,9,24,9,22,43,17,8,18,9,23.682,2,2,3,2,3,2,2,3,2,2,2,2,3,2,3,2,3,2,2,2
4906,female,12,0,4000 TO 4160: Food Preparation and Serving Related Occupations,7300,205,5,11,0,1,0,7,3,7024,11,9,13,6,22,37,7,3,7,3,8.811,2,2,4,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4907,male,20,0,"10 TO 430: Executive, Administrative and Managerial Occupations",188255,205,6,1,1,1,1,12,14,25000,25,26,34,13,46,57,24,24,22,19,86.847,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
4911,male,12,8000,"10 TO 430: Executive, Administrative and Managerial Occupations",6000,170,6,1,1,1,1,10,12,8800,18,26,29,14,29,54,19,16,21,16,70.097,2,2,3,1,3,1,2,3,3,3,1,1,4,1,4,2,1,3,2,3
4914,male,12,3000,9000 TO 9750: Transportation and Material Moving Workers,29000,165,5,8,1,0,0,10,12,11767,13,14,21,7,27,28,15,10,10,7,25.611,2,2,4,2,4,2,2,4,4,4,2,2,4,1,4,2,2,3,4,4
4919,female,18,13000,1000 TO 1240: Mathematical and Computer Scientists,52000,148,5,6,1,1,1,9,9,12132,15,12,27,12,34,67,12,10,13,9,38.709,1,1,4,1,4,1,1,4,4,4,2,2,3,1,2,2,2,3,3,3
4921,male,20,30000,"2000 TO 2060: Counselors, Sociala and Religious Workers",92500,167,5,10,1,1,1,16,12,50000,21,30,33,14,50,83,20,24,18,16,92.503,1,1,4,1,4,1,1,4,4,4,1,1,4,1,4,1,1,4,4,4
4922,female,13,1300,5000 TO 5930: Office and Administrative Support Workers,17000,197,5,5,1,1,1,12,14,24000,15,10,32,13,20,36,13,13,12,13,63.204,2,2,3,2,3,3,3,1,1,2,2,2,3,2,4,2,2,2,2,2
4923,male,10,1300,3300 TO 3650: Health Care Technical and Support Occupations,22000,211,5,9,0,0,0,9,10,11429,14,11,17,5,24,24,11,8,8,5,22.076,1,2,3,2,1,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4924,female,13,15600,5000 TO 5930: Office and Administrative Support Workers,33500,138,5,6,1,1,0,14,12,27715,18,15,30,12,40,64,15,14,12,8,43.271,1,1,3,2,3,1,1,1,1,1,1,1,4,1,4,2,1,4,4,4
4926,male,12,15500,2200 TO 2340: Teachers,48000,285,6,2,0,1,1,12,12,32000,19,26,26,13,37,43,19,13,22,18,51.554,2,2,3,2,3,2,2,3,3,3,2,2,3,2,3,2,2,3,3,3
4927,female,16,10000,1000 TO 1240: Mathematical and Computer Scientists,159193,160,5,9,1,1,1,12,12,32000,15,26,26,14,40,45,11,23,19,11,83.641,2,2,3,2,3,2,2,3,3,3,1,1,4,2,4,1,1,4,4,4
4929,female,14,8000,5000 TO 5930: Office and Administrative Support Workers,17900,155,5,1,1,1,1,12,10,20000,13,14,31,12,32,52,14,10,12,9,49.657,1,1,4,2,3,2,2,2,3,4,2,2,3,2,3,2,2,2,2,3
4930,female,13,9771,3300 TO 3650: Health Care Technical and Support Occupations,18839,135,5,4,1,1,0,10,14,23659,14,16,28,11,30,41,14,6,6,8,41.842,1,1,4,2,4,1,1,4,4,4,2,2,3,2,3,2,2,3,3,3
4931,female,14,8160,3300 TO 3650: Health Care Technical and Support Occupations,33000,130,5,3,1,0,1,9,10,16000,18,17,33,14,38,33,12,17,13,11,81.658,1,1,4,1,4,1,2,3,4,4,1,1,4,1,4,1,2,3,3,4
4933,female,15,0,"10 TO 430: Executive, Administrative and Managerial Occupations",39000,152,5,6,1,1,0,12,12,17000,16,16,34,11,40,63,13,18,12,14,62.784,1,1,4,1,4,1,1,4,4,4,1,1,4,2,4,2,2,4,3,3
4937,male,8,7000,9000 TO 9750: Transportation and Material Moving Workers,22000,282,6,1,0,1,0,9,3,8984,5,6,7,5,13,14,9,8,5,4,7.135,1,1,4,1,4,2,3,3,3,4,2,2,3,2,2,2,2,3,2,3
